order_item_id,order_id,product_id,quantity,unit_price_at_purchase
15913,6384,1293,4,1151.96
15914,6385,1134,2,1592.31
15915,6386,37,1,3285.39
15916,6386,646,4,807.46
15917,6386,1112,3,3334.7
15918,6387,932,1,2826.61
15919,6387,1886,3,2439.86
15920,6387,1718,2,4491.54
15921,6387,1457,1,1223.09
15922,6388,1286,3,791.64
15923,6388,880,1,4537.46
15924,6388,351,1,781.08
15925,6388,424,4,686.83
15926,6389,1950,4,3138.27
15927,6390,665,3,946.77
15928,6390,1722,4,265.02
15929,6391,155,5,4802.34
15930,6391,1430,4,1925.3
15931,6392,1816,2,1970.73
15932,6392,1315,5,3808.34
15933,6392,96,5,3756.55
15934,6392,1029,2,2196.53
15935,6393,1458,3,1466.55
15936,6393,1264,3,2891.63
15937,6394,1936,2,1780.81
15938,6395,561,1,2023.99
15939,6395,21,4,3447.41
15940,6395,831,2,1447.85
15941,6396,1114,3,2404.95
15942,6396,490,3,1390.03
15943,6397,1789,5,2544.6
15944,6398,423,2,1441.03
15945,6398,1733,1,3172.94
15946,6398,1740,2,2678.81
15947,6399,1677,5,828.77
15948,6400,714,5,4198.07
15949,6401,1150,5,4720.67
15950,6402,916,4,4904.69
15951,6402,870,4,2586.71
15952,6402,377,3,2876.14
15953,6402,1353,5,2284.8
15954,6403,20,1,3466.81
15955,6404,946,4,2790.2
15956,6404,1392,5,4601.48
15957,6404,860,4,421.6
15958,6404,1161,3,2876.69
15959,6405,73,5,700.9
15960,6405,14,3,2641.22
15961,6406,1534,2,1497.27
15962,6406,1862,2,3083.03
15963,6406,1623,4,4345.73
15964,6406,417,2,622.91
15965,6407,887,4,4225.09
15966,6407,1405,5,894.37
15967,6407,1896,3,2418.5
15968,6407,1414,1,604.17
15969,6408,1213,1,2208.1
15970,6408,1653,4,2729.95
15971,6408,377,1,2876.14
15972,6409,1617,3,1107.75
15973,6409,667,3,4600.9
15974,6409,1150,5,4720.67
15975,6409,666,3,1158.59
15976,6410,791,2,1394.32
15977,6410,864,5,1153.96
15978,6411,405,3,1937.58
15979,6411,1548,3,1570.25
15980,6411,1351,4,2028.44
15981,6412,1639,5,280.07
15982,6412,317,1,2268.37
15983,6413,725,5,1883.71
15984,6413,1530,3,1220.46
15985,6413,229,5,554.15
15986,6414,45,3,3512.85
15987,6414,474,2,2019.11
15988,6415,722,3,3066.52
15989,6415,1693,5,1705.8
15990,6415,1377,5,2370.92
15991,6415,1035,3,1827.28
15992,6416,492,4,977.04
15993,6416,551,2,318.01
15994,6416,1954,2,4409.84
15995,6416,1582,5,1472.47
15996,6417,78,2,453.94
15997,6417,847,3,1978.11
15998,6418,937,2,1937.21
15999,6418,923,2,1277.43
16000,6418,1117,3,4632.15
16001,6418,1015,2,2805.41
16002,6419,1509,5,1398.09
16003,6419,1545,5,2804.73
16004,6419,899,5,3039.24
16005,6420,356,1,3826.34
16006,6421,1592,4,1182.96
16007,6421,1562,2,4597.92
16008,6421,895,3,4280.38
16009,6421,1836,3,579.88
16010,6422,1001,1,2296.87
16011,6422,121,5,926.94
16012,6423,1087,5,4472.76
16013,6423,1502,4,1662.88
16014,6423,891,1,2534.47
16015,6424,461,4,3600.18
16016,6424,1131,1,3182.41
16017,6425,120,3,474.18
16018,6425,1342,3,2958.39
16019,6425,82,3,3845.55
16020,6426,361,3,92.35
16021,6427,290,1,2858.24
16022,6427,123,3,2539.61
16023,6428,1401,4,3777.73
16024,6428,370,4,4704.13
16025,6429,909,1,1895.6
16026,6429,1587,5,2083.07
16027,6429,1923,3,3707.45
16028,6429,519,4,4756.84
16029,6430,1691,4,49.01
16030,6430,209,3,3655.89
16031,6431,1682,3,1474.34
16032,6431,766,5,3588.86
16033,6432,578,5,2750.51
16034,6433,1413,2,4473.5
16035,6433,261,2,3561.67
16036,6433,1146,1,220.73
16037,6434,1342,3,2958.39
16038,6434,915,1,4241.85
16039,6434,1926,3,3156.81
16040,6434,1913,4,2084.58
16041,6435,591,4,3510.59
16042,6435,896,3,123.66
16043,6436,462,5,2829.04
16044,6437,618,5,3436.62
16045,6438,1065,4,1577.35
16046,6438,774,4,450.99
16047,6438,1364,3,1611.67
16048,6438,715,1,1345.17
16049,6439,1820,5,1295.41
16050,6439,211,3,2753.06
16051,6439,1966,4,4882.44
16052,6439,1360,1,2996.1
16053,6440,1509,4,1398.09
16054,6441,1652,2,342.56
16055,6441,281,2,3999.95
16056,6441,332,1,4663.2
16057,6442,1380,2,3721.35
16058,6442,1294,1,3397.16
16059,6443,1089,2,4868.96
16060,6443,1191,5,2346.15
16061,6444,370,1,4704.13
16062,6445,1276,4,4775.49
16063,6445,1680,1,1224.93
16064,6446,1419,5,2348.86
16065,6447,660,2,2431.78
16066,6447,136,2,3496.33
16067,6448,233,2,296.08
16068,6449,814,1,3110.03
16069,6449,427,1,536.06
16070,6449,737,1,2378.96
16071,6449,1784,1,1257.62
16072,6450,1534,4,1497.27
16073,6450,1896,2,2418.5
16074,6450,1194,2,472.3
16075,6450,229,3,554.15
16076,6451,1604,2,622.93
16077,6452,878,4,4836.66
16078,6452,605,4,324.29
16079,6452,433,4,4118.38
16080,6453,73,1,571.57
16081,6453,1755,2,1471.12
16082,6453,1288,4,3299.26
16083,6454,1005,5,481.2
16084,6454,1251,3,898.05
16085,6454,219,5,3445.3
16086,6455,1942,1,119.81
16087,6455,208,4,1246.29
16088,6455,675,2,822.26
16089,6455,1681,5,1374.94
16090,6456,1060,1,1164.24
16091,6456,285,5,1882.5
16092,6457,1932,1,108.69
16093,6457,480,5,2773.31
16094,6457,646,5,807.46
16095,6457,1486,5,2165.39
16096,6458,477,2,4760.62
16097,6458,1435,4,3765.92
16098,6458,681,1,2163.86
16099,6458,1508,3,3515.38
16100,6459,576,2,3573.45
16101,6459,327,4,1236.95
16102,6459,70,3,1406.39
16103,6460,518,5,2324.81
16104,6460,490,1,1644.97
16105,6460,1361,1,4344.01
16106,6461,1038,4,3779.92
16107,6461,151,3,4997.17
16108,6461,1414,2,604.17
16109,6461,674,2,3045.84
16110,6462,4,2,1899.43
16111,6463,1545,5,2530.65
16112,6463,476,2,480.09
16113,6464,1959,5,2299.44
16114,6464,1796,4,4111.65
16115,6465,1442,4,2295.41
16116,6465,445,4,4082.97
16117,6465,1987,1,1206.99
16118,6466,933,3,2246.96
16119,6466,1074,3,1090.35
16120,6466,1330,4,4560.63
16121,6467,197,5,124.38
16122,6467,63,1,908.21
16123,6468,905,2,1278.01
16124,6468,1235,5,1041.67
16125,6469,770,1,1755.13
16126,6470,1218,2,1559.38
16127,6470,745,2,2780.97
16128,6470,68,2,365.9
16129,6470,1266,4,501.14
16130,6471,592,1,3577.8
16131,6471,646,1,807.46
16132,6472,1546,2,3706.04
16133,6472,578,5,2587.7
16134,6472,1225,2,945.77
16135,6473,914,2,4235.83
16136,6473,1124,1,4882.27
16137,6473,1624,4,1510.22
16138,6473,1148,5,180.53
16139,6474,832,4,1791.53
16140,6474,232,5,3846.85
16141,6475,355,1,578.16
16142,6475,390,2,734.47
16143,6475,1822,5,4736.7
16144,6475,783,2,41.05
16145,6476,1684,2,3589.34
16146,6476,1268,5,1500.97
16147,6476,732,1,2595.86
16148,6477,1686,4,456.49
16149,6477,956,1,2814.27
16150,6478,1815,5,2933.59
16151,6478,1059,4,4118.26
16152,6478,1134,4,1592.31
16153,6478,1241,5,2878.24
16154,6479,62,1,3329.9
16155,6479,1868,4,2324.54
16156,6479,45,1,3512.85
16157,6479,102,4,4320.41
16158,6480,1850,3,3786.95
16159,6480,706,5,3972.13
16160,6480,329,5,4348.31
16161,6480,1482,5,1374.53
16162,6481,633,3,1499.21
16163,6482,1908,2,2628.01
16164,6483,1576,4,3852.85
16165,6484,1205,4,4795.08
16166,6484,1607,2,2615.57
16167,6485,1978,1,1245.27
16168,6485,1976,3,2781.03
16169,6485,940,1,430.57
16170,6485,442,1,1976.35
16171,6486,1218,4,1559.38
16172,6487,1978,2,1245.27
16173,6488,1189,2,1492.95
16174,6488,758,4,3980.65
16175,6489,908,3,1720.1
16176,6489,1042,1,3030.16
16177,6490,1910,5,4302.81
16178,6490,1756,3,2179.25
16179,6490,1364,3,1963.35
16180,6490,1042,2,2613.82
16181,6491,442,5,1976.35
16182,6491,1973,3,4641.02
16183,6491,1374,4,4245.98
16184,6492,748,4,1142.62
16185,6492,298,5,3203.67
16186,6493,14,3,2641.22
16187,6493,1581,4,2985.72
16188,6493,311,2,3856.46
16189,6494,1612,3,1478.67
16190,6495,1479,3,772.64
16191,6496,1059,5,4118.26
16192,6496,359,3,4464.57
16193,6497,1891,5,3352.26
16194,6497,717,3,1550.32
16195,6497,1302,1,293.22
16196,6497,1821,1,4780.59
16197,6498,1106,4,3195.42
16198,6498,1163,5,1790.9
16199,6499,119,5,3308.25
16200,6500,338,1,99.68
16201,6501,703,1,2916.95
16202,6502,522,1,2716.48
16203,6502,640,3,3707.44
16204,6502,345,4,4476.61
16205,6502,1056,4,151.5
16206,6503,238,5,2584.26
16207,6503,117,4,2464.38
16208,6503,444,3,4232.65
16209,6503,1525,1,3157.81
16210,6504,603,4,1040.81
16211,6504,1038,2,3779.92
16212,6504,388,3,408.57
16213,6504,1100,4,3708.22
16214,6505,1926,5,3156.81
16215,6505,1442,2,2295.41
16216,6505,1586,4,3954.89
16217,6506,1866,1,3049.22
16218,6506,1288,1,3299.26
16219,6507,1739,4,4090.09
16220,6508,95,2,941.46
16221,6508,1271,4,1820.81
16222,6508,1899,1,4748.11
16223,6508,83,2,1742.41
16224,6509,360,2,3919.53
16225,6510,1585,1,3896.57
16226,6511,391,5,499.42
16227,6511,498,1,539.19
16228,6511,1866,2,3049.22
16229,6512,812,2,4622.84
16230,6512,1129,4,4161.06
16231,6512,632,3,2090.66
16232,6513,448,4,1305.83
16233,6513,812,2,4622.84
16234,6513,1034,2,1140.64
16235,6513,1996,3,1437.31
16236,6514,749,5,3005.85
16237,6514,460,2,4443.01
16238,6514,1462,4,3236.96
16239,6515,967,3,3884.42
16240,6516,1960,5,1687.21
16241,6516,1633,3,4642.34
16242,6516,858,3,4288.06
16243,6516,981,5,355.18
16244,6517,208,2,1246.29
16245,6517,1366,2,3554.33
16246,6517,316,1,3734.32
16247,6517,919,1,3680.55
16248,6518,801,5,1147.31
16249,6518,1249,4,3734.01
16250,6519,749,5,3005.85
16251,6520,1775,2,3513.61
16252,6521,1626,1,3411.47
16253,6521,717,3,1550.32
16254,6522,1642,4,1807.3
16255,6522,887,3,4225.09
16256,6522,423,5,1441.03
16257,6522,607,4,4648.41
16258,6523,12,2,1305.93
16259,6523,1402,5,1111.29
16260,6524,936,1,1664.96
16261,6524,1177,5,3174.7
16262,6525,737,2,2199.23
16263,6525,1874,1,2038.67
16264,6525,1698,4,2763.38
16265,6525,822,1,2979.71
16266,6526,693,2,2758.72
16267,6526,938,2,3441.19
16268,6527,1631,5,4490.57
16269,6528,779,3,86.06
16270,6529,1053,4,2376.88
16271,6529,1677,3,828.77
16272,6529,1241,4,2878.24
16273,6529,1676,5,342.22
16274,6530,1191,1,2287.61
16275,6530,1792,2,4632.65
16276,6530,943,4,3890.6
16277,6531,1801,1,4297.61
16278,6531,1830,2,1574.79
16279,6531,355,2,578.16
16280,6531,40,1,4335.16
16281,6532,303,3,3212.97
16282,6533,924,1,407.23
16283,6534,276,3,1172.0
16284,6534,636,1,3562.89
16285,6535,703,4,2916.95
16286,6535,1255,3,3780.37
16287,6535,74,1,3695.82
16288,6535,1613,5,2651.93
16289,6536,135,3,4248.92
16290,6537,160,4,4272.53
16291,6537,704,4,4838.98
16292,6537,705,4,4232.36
16293,6538,1628,5,4748.71
16294,6538,800,4,1809.64
16295,6539,31,4,148.82
16296,6539,1001,1,2482.85
16297,6539,679,3,2172.15
16298,6539,722,5,3066.52
16299,6540,859,3,4439.46
16300,6541,752,2,1505.99
16301,6541,1701,5,3196.88
16302,6541,310,2,2975.95
16303,6542,529,1,2017.88
16304,6542,966,5,329.42
16305,6542,1270,4,3721.37
16306,6542,1715,1,3099.54
16307,6543,142,3,3579.7
16308,6543,686,4,4311.22
16309,6543,341,3,4893.89
16310,6543,204,2,4051.48
16311,6544,230,5,1092.51
16312,6544,1774,2,782.69
16313,6544,212,5,803.2
16314,6545,755,2,3263.47
16315,6545,123,2,2822.61
16316,6545,86,2,1479.15
16317,6545,599,4,4935.59
16318,6546,593,2,1146.54
16319,6546,1015,2,2805.41
16320,6547,336,3,2584.15
16321,6547,1258,1,3972.09
16322,6548,766,3,3588.86
16323,6549,958,5,786.16
16324,6550,1600,2,4071.4
16325,6551,1831,2,1033.35
16326,6551,1340,3,1567.91
16327,6551,1679,4,1438.31
16328,6552,1216,4,3884.97
16329,6553,1500,3,4223.34
16330,6553,651,2,140.09
16331,6554,1276,1,4775.49
16332,6555,1130,3,2324.01
16333,6555,1249,3,4030.19
16334,6555,1305,5,1337.98
16335,6556,654,4,74.1
16336,6556,1824,3,3280.48
16337,6557,1270,3,4109.19
16338,6557,441,4,4307.7
16339,6558,859,5,4439.46
16340,6558,4,3,1934.37
16341,6558,1704,1,4825.0
16342,6559,701,5,2326.65
16343,6559,852,3,51.74
16344,6560,197,2,124.38
16345,6560,391,4,512.52
16346,6561,1987,4,1002.85
16347,6561,245,3,4276.61
16348,6561,273,1,2698.03
16349,6562,675,4,822.26
16350,6563,313,2,474.04
16351,6563,1148,1,180.53
16352,6563,941,2,3595.58
16353,6564,1905,1,2796.62
16354,6564,1058,4,3366.31
16355,6565,1108,5,2593.33
16356,6565,728,2,1432.6
16357,6566,296,4,2266.44
16358,6567,980,4,4166.66
16359,6567,1872,5,3813.24
16360,6567,395,4,2293.09
16361,6568,1025,1,3996.37
16362,6568,184,1,1497.19
16363,6568,1434,4,1186.26
16364,6568,1224,1,2625.11
16365,6569,770,1,1755.13
16366,6569,1898,5,1001.41
16367,6569,1410,1,3888.52
16368,6569,222,1,3832.6
16369,6570,1312,2,3510.23
16370,6571,1737,2,3354.21
16371,6571,846,1,3819.23
16372,6572,495,3,2325.41
16373,6572,1548,5,1570.25
16374,6573,1776,2,867.72
16375,6573,552,4,3735.2
16376,6573,1341,2,2068.83
16377,6574,9,4,916.9
16378,6575,1735,4,4147.46
16379,6576,1565,4,3779.56
16380,6577,856,1,4139.74
16381,6577,490,3,1644.97
16382,6577,189,3,2961.0
16383,6577,307,2,315.91
16384,6578,375,1,1464.53
16385,6578,1960,3,1407.72
16386,6579,887,1,3639.84
16387,6579,1595,2,1776.86
16388,6579,298,4,3203.67
16389,6579,390,2,734.47
16390,6580,9,1,916.9
16391,6580,1460,2,3394.34
16392,6580,527,2,1149.46
16393,6581,142,2,3966.55
16394,6581,262,2,293.7
16395,6581,214,3,3316.61
16396,6581,410,3,4167.25
16397,6582,878,4,4836.66
16398,6582,1043,2,3990.48
16399,6582,1104,2,2160.59
16400,6583,1792,1,4989.28
16401,6583,209,5,3655.89
16402,6583,1317,2,4464.53
16403,6583,1411,5,3246.16
16404,6584,119,2,3308.25
16405,6584,793,3,191.91
16406,6584,1933,4,2420.56
16407,6585,979,5,2037.26
16408,6585,566,2,3671.74
16409,6585,700,1,728.03
16410,6585,1523,5,118.31
16411,6586,1126,1,444.36
16412,6586,725,3,1883.71
16413,6586,984,3,3382.2
16414,6586,1156,2,2717.56
16415,6587,1563,3,3043.83
16416,6587,868,3,991.31
16417,6588,528,5,2730.54
16418,6588,732,1,3185.96
16419,6588,401,5,1294.78
16420,6588,1032,1,1411.84
16421,6589,914,3,3930.23
16422,6590,233,1,314.31
16423,6590,665,2,946.77
16424,6590,452,2,3431.13
16425,6591,591,5,3510.59
16426,6591,1370,1,1021.39
16427,6591,660,4,2010.03
16428,6592,1035,3,1827.28
16429,6592,470,3,2867.01
16430,6592,465,2,3548.43
16431,6592,1015,1,2481.76
16432,6593,1876,5,915.48
16433,6593,1473,2,709.86
16434,6593,269,4,1426.17
16435,6594,341,3,4527.37
16436,6594,653,1,601.62
16437,6594,271,2,4144.82
16438,6594,333,1,4209.31
16439,6595,55,1,477.57
16440,6595,223,1,1715.67
16441,6596,1751,3,351.98
16442,6596,1128,3,912.22
16443,6596,791,4,1320.49
16444,6597,554,1,4495.61
16445,6597,1544,1,2753.26
16446,6597,735,1,1776.43
16447,6597,886,1,1634.05
16448,6598,1753,2,499.62
16449,6598,1271,1,1820.81
16450,6598,367,5,1480.88
16451,6598,291,4,4479.15
16452,6599,1592,1,1277.58
16453,6599,1415,1,3433.14
16454,6599,664,2,1071.6
16455,6600,730,1,1554.23
16456,6600,1810,1,1849.5
16457,6601,621,5,784.63
16458,6601,983,5,431.86
16459,6602,1092,4,140.17
16460,6602,784,2,2566.81
16461,6603,869,1,1049.71
16462,6604,817,5,3798.7
16463,6604,1256,1,3632.6
16464,6604,1497,5,271.31
16465,6604,1838,3,504.85
16466,6605,624,4,563.65
16467,6605,1780,3,1696.82
16468,6606,271,1,4144.82
16469,6606,1993,3,4752.51
16470,6606,1373,4,3734.91
16471,6606,1557,2,2010.11
16472,6607,1688,3,833.36
16473,6607,1461,1,3052.71
16474,6607,1938,5,2662.45
16475,6608,315,5,1223.18
16476,6609,1631,2,3802.18
16477,6610,448,1,1305.83
16478,6610,1490,2,4644.16
16479,6610,626,5,739.49
16480,6610,418,5,4483.51
16481,6611,742,1,984.6
16482,6611,1831,4,1191.03
16483,6611,1826,4,64.33
16484,6612,1792,5,4989.28
16485,6612,1697,5,2034.38
16486,6613,1709,4,1568.58
16487,6613,744,5,2156.28
16488,6613,1959,2,1892.03
16489,6614,1179,2,1931.5
16490,6614,195,1,1260.96
16491,6614,373,5,4256.64
16492,6615,893,2,97.88
16493,6615,704,1,4838.98
16494,6615,142,5,3966.55
16495,6615,1817,3,3240.09
16496,6616,1893,5,3012.28
16497,6616,1761,3,4165.49
16498,6616,21,5,3069.75
16499,6616,191,3,4047.09
16500,6617,1441,1,692.42
16501,6617,1233,5,3785.82
16502,6618,145,1,4174.9
16503,6618,1696,3,979.19
16504,6619,322,4,1128.18
16505,6619,150,2,4729.13
16506,6619,94,1,4398.2
16507,6619,1401,5,3777.73
16508,6620,161,3,49.28
16509,6620,1849,3,218.72
16510,6620,1599,2,845.13
16511,6621,522,1,3199.65
16512,6621,1156,3,2717.56
16513,6621,1285,5,1409.76
16514,6621,753,3,2477.13
16515,6622,1066,1,4382.58
16516,6622,1236,1,3462.99
16517,6622,1658,4,1105.04
16518,6623,326,3,2119.6
16519,6623,1006,5,2255.44
16520,6624,1176,3,1627.96
16521,6624,286,5,4563.87
16522,6624,1715,4,3099.54
16523,6624,1810,3,1849.5
16524,6625,1988,2,785.21
16525,6625,1304,2,2267.28
16526,6625,1894,1,3381.1
16527,6625,251,4,2748.09
16528,6626,1432,5,4163.18
16529,6626,1468,4,2274.06
16530,6627,1637,4,910.75
16531,6628,965,1,1691.03
16532,6628,1221,5,193.27
16533,6628,1308,3,3851.02
16534,6628,162,1,980.62
16535,6629,1079,2,870.46
16536,6629,1912,1,4021.33
16537,6630,1724,3,2941.61
16538,6630,537,3,4518.79
16539,6630,1761,1,3376.1
16540,6631,1832,4,1596.17
16541,6631,1177,2,3460.99
16542,6631,265,3,410.67
16543,6631,196,4,1743.81
16544,6632,1501,4,571.27
16545,6632,534,5,106.81
16546,6632,1644,1,3769.14
16547,6633,1123,2,577.55
16548,6634,384,1,2813.82
16549,6634,630,2,2446.22
16550,6634,627,2,2827.18
16551,6635,1108,5,2593.33
16552,6635,112,3,373.87
16553,6635,486,1,499.57
16554,6635,208,4,1246.29
16555,6636,1678,1,2297.44
16556,6636,1101,1,4136.01
16557,6637,464,1,3648.1
16558,6637,840,3,1257.06
16559,6637,1937,1,2540.27
16560,6637,765,5,1180.9
16561,6638,901,1,4432.43
16562,6639,872,3,1110.63
16563,6639,395,3,2293.09
16564,6639,770,5,1755.13
16565,6640,66,3,461.64
16566,6640,314,1,1878.38
16567,6640,163,5,3241.38
16568,6640,692,3,4629.69
16569,6641,460,1,4443.01
16570,6642,1120,2,3248.65
16571,6642,1799,3,3529.71
16572,6642,1183,5,348.93
16573,6642,1214,3,410.19
16574,6643,1221,1,237.2
16575,6643,1022,4,1040.02
16576,6643,221,4,1054.07
16577,6644,950,4,3575.16
16578,6644,1236,3,4026.43
16579,6644,408,2,4940.48
16580,6644,719,2,4251.26
16581,6645,647,2,1274.12
16582,6645,1328,5,1629.06
16583,6645,1357,1,46.32
16584,6645,556,2,1367.56
16585,6646,1814,1,2755.18
16586,6646,1466,3,2812.37
16587,6646,114,2,3138.55
16588,6647,1824,3,3280.48
16589,6647,1279,4,2423.46
16590,6647,1594,3,2659.84
16591,6648,1830,5,1574.79
16592,6649,1730,5,1280.35
16593,6650,1941,4,4341.05
16594,6651,1517,2,1255.49
16595,6652,796,2,4016.74
16596,6653,1817,3,3240.09
16597,6653,883,2,777.84
16598,6653,699,1,4601.64
16599,6653,1046,5,1159.16
16600,6654,1597,2,4997.07
16601,6654,254,1,3914.95
16602,6654,250,5,385.33
16603,6655,356,3,4465.31
16604,6655,1513,5,4133.12
16605,6655,516,5,3302.52
16606,6655,1644,4,3769.14
16607,6656,1763,3,1928.96
16608,6657,1012,3,1232.66
16609,6657,525,2,585.54
16610,6657,1185,1,4048.07
16611,6657,567,3,4674.9
16612,6658,57,2,4705.04
16613,6658,1770,3,3631.56
16614,6658,1591,2,2817.51
16615,6659,553,2,1791.0
16616,6659,236,5,3685.93
16617,6659,450,1,397.88
16618,6659,1566,5,3082.29
16619,6660,875,5,593.63
16620,6660,296,3,1861.71
16621,6661,438,2,3390.29
16622,6661,1790,2,4394.84
16623,6661,1224,4,2625.11
16624,6661,1836,3,675.74
16625,6662,660,2,2019.76
16626,6662,1710,2,1339.72
16627,6662,553,4,1791.0
16628,6663,801,5,1243.14
16629,6663,267,3,1573.62
16630,6663,1876,1,915.48
16631,6664,1622,5,1314.35
16632,6665,735,3,1776.43
16633,6665,1202,3,3015.22
16634,6665,1221,1,237.2
16635,6665,1269,3,559.11
16636,6666,1189,4,1492.95
16637,6666,1069,3,4316.25
16638,6666,1106,4,3401.16
16639,6666,272,5,3498.52
16640,6667,1470,3,2622.08
16641,6667,736,3,3374.71
16642,6667,708,4,4775.63
16643,6668,1440,4,2938.23
16644,6668,380,1,3941.12
16645,6668,653,4,601.62
16646,6668,1685,2,4800.62
16647,6669,960,1,1508.35
16648,6669,1576,4,3852.85
16649,6670,1603,3,647.88
16650,6671,1661,1,4981.28
16651,6671,1808,4,3905.23
16652,6672,335,3,3320.6
16653,6673,1908,5,2628.01
16654,6673,1448,1,3950.08
16655,6673,1957,3,680.58
16656,6673,912,1,3354.45
16657,6674,1809,4,1631.51
16658,6674,1058,2,3366.31
16659,6675,1584,3,3703.57
16660,6675,291,5,3596.32
16661,6675,1725,3,4530.18
16662,6675,902,5,2296.46
16663,6676,231,5,4228.4
16664,6676,108,2,2841.42
16665,6677,1435,3,3765.92
16666,6677,1396,2,2643.95
16667,6678,506,1,4793.43
16668,6678,200,3,1138.23
16669,6679,717,5,1290.09
16670,6679,102,1,4320.41
16671,6680,903,2,2121.47
16672,6680,1655,1,2999.53
16673,6680,1000,4,1180.66
16674,6680,777,2,2077.46
16675,6681,291,4,4479.15
16676,6681,1259,2,338.22
16677,6682,1309,3,3661.1
16678,6683,1628,5,4748.71
16679,6684,1253,4,4822.44
16680,6685,630,4,2446.22
16681,6685,612,1,2558.18
16682,6686,1586,4,3954.89
16683,6686,1072,5,4913.65
16684,6686,167,4,2441.85
16685,6687,518,1,2494.14
16686,6687,67,4,4218.37
16687,6687,946,1,2790.2
16688,6688,1734,4,2831.8
16689,6689,1245,3,85.12
16690,6690,1909,5,4859.09
16691,6691,791,2,1394.32
16692,6691,1116,5,4568.6
16693,6691,1612,2,1478.67
16694,6691,676,4,1181.47
16695,6692,1457,3,1037.28
16696,6692,1369,3,1107.42
16697,6692,87,1,2762.02
16698,6692,1117,3,4632.15
16699,6693,1637,5,910.75
16700,6694,1585,3,4809.42
16701,6694,765,2,1424.04
16702,6694,283,2,3093.12
16703,6694,1699,4,3889.92
16704,6695,1938,1,2662.45
16705,6695,1200,4,3109.39
16706,6696,1693,3,1705.8
16707,6696,1586,1,3954.89
16708,6696,27,3,2662.64
16709,6697,475,1,2104.97
16710,6698,1581,5,2985.72
16711,6698,1324,5,1491.93
16712,6698,783,3,41.05
16713,6698,1255,5,3780.37
16714,6699,1587,2,2260.83
16715,6699,1492,4,1420.89
16716,6699,252,4,1843.4
16717,6700,1411,3,3246.16
16718,6700,533,2,283.98
16719,6701,884,1,2740.58
16720,6701,1896,1,2418.5
16721,6701,393,2,3676.91
16722,6702,415,3,273.97
16723,6702,1724,1,2765.5
16724,6702,1196,4,571.04
16725,6702,1329,4,1706.26
16726,6703,712,5,1459.97
16727,6703,735,4,1776.43
16728,6703,1410,1,3888.52
16729,6703,975,3,2088.67
16730,6704,971,3,3736.08
16731,6704,600,1,1469.81
16732,6704,678,5,3742.53
16733,6704,1202,4,3015.22
16734,6705,26,3,425.77
16735,6706,262,1,348.71
16736,6706,94,4,4398.2
16737,6706,1274,5,3944.58
16738,6707,1146,2,220.73
16739,6707,578,3,2970.5
16740,6707,517,5,586.1
16741,6708,1968,4,167.07
16742,6708,1991,1,2936.91
16743,6709,1455,3,3979.1
16744,6709,1039,2,1550.6
16745,6710,1899,2,4485.05
16746,6710,823,2,4892.28
16747,6710,1336,3,3168.5
16748,6710,1554,3,4999.52
16749,6711,31,4,138.37
16750,6711,369,3,4023.43
16751,6711,543,4,457.91
16752,6711,368,4,3600.59
16753,6712,122,4,349.5
16754,6712,602,2,4730.97
16755,6712,361,3,88.61
16756,6713,813,4,952.88
16757,6713,1995,2,2067.57
16758,6714,451,1,3672.78
16759,6714,1262,1,2638.9
16760,6714,115,3,4104.14
16761,6715,913,4,15.92
16762,6715,1677,3,828.77
16763,6716,356,4,4465.31
16764,6717,1156,2,2717.56
16765,6717,1680,5,1224.93
16766,6717,1923,4,3315.18
16767,6717,1760,3,4916.81
16768,6718,1610,2,386.02
16769,6718,69,5,814.84
16770,6719,1607,2,2615.57
16771,6719,1892,1,3756.21
16772,6720,1278,2,4786.26
16773,6720,209,3,3655.89
16774,6721,907,5,572.97
16775,6721,125,1,1485.79
16776,6721,1398,4,1275.97
16777,6722,128,3,4912.65
16778,6722,908,5,1720.1
16779,6722,1786,2,1807.07
16780,6723,578,2,2970.5
16781,6723,1684,1,3589.34
16782,6724,95,1,1165.46
16783,6725,231,5,4228.4
16784,6726,1785,5,1213.69
16785,6726,459,1,2672.36
16786,6726,117,5,2741.14
16787,6727,1819,3,118.88
16788,6727,1756,4,2179.25
16789,6727,1039,4,1550.6
16790,6727,484,4,2046.14
16791,6728,938,4,3407.99
16792,6729,1734,4,2639.15
16793,6729,1636,1,3827.98
16794,6729,1842,2,1078.19
16795,6730,1114,3,2404.95
16796,6730,1929,3,3451.12
16797,6731,1638,5,1905.98
16798,6731,620,4,2983.14
16799,6731,1541,5,482.43
16800,6732,233,3,314.31
16801,6732,1474,5,567.6
16802,6732,167,3,2818.25
16803,6732,968,3,967.88
16804,6733,1593,4,4053.1
16805,6733,521,3,2508.97
16806,6734,1361,5,3615.46
16807,6734,314,1,1996.61
16808,6734,695,2,762.18
16809,6735,868,5,991.31
16810,6735,459,4,2672.36
16811,6736,1122,3,246.03
16812,6736,436,3,3787.72
16813,6736,713,3,4029.62
16814,6736,1993,2,3832.16
16815,6737,1700,5,54.4
16816,6737,1212,3,4527.15
16817,6737,1881,5,3178.03
16818,6738,984,1,3382.2
16819,6739,1519,4,4276.0
16820,6740,767,5,2284.41
16821,6740,325,2,778.82
16822,6740,308,5,4227.04
16823,6740,1449,4,1200.25
16824,6741,246,3,1278.44
16825,6741,1856,3,1340.96
