product_id,sku,product_name,category,current_price,stock_qty
980,SKU-00980,Mock Product 980,Sports,4389.83,150
981,SKU-00981,Mock Product 981,Electronics,355.18,619
982,SKU-00982,Mock Product 982,Books,294.46,470
983,SKU-00983,Mock Product 983,Home & Garden,431.86,437
984,SKU-00984,Mock Product 984,Groceries,3382.2,855
985,SKU-00985,Mock Product 985,Sports,228.63,198
986,SKU-00986,Mock Product 986,Sports,4768.2,683
987,SKU-00987,Mock Product 987,Toys,4441.98,684
988,SKU-00988,Mock Product 988,Groceries,4286.16,852
989,SKU-00989,Mock Product 989,Clothing,3743.11,225
990,SKU-00990,Mock Product 990,Groceries,3669.71,127
991,SKU-00991,Mock Product 991,Electronics,4617.12,394
992,SKU-00992,Mock Product 992,Electronics,3206.36,122
993,SKU-00993,Mock Product 993,Clothing,29.01,546
994,SKU-00994,Mock Product 994,Toys,3999.58,858
995,SKU-00995,Mock Product 995,Groceries,3117.51,157
996,SKU-00996,Mock Product 996,Groceries,2795.3,768
997,SKU-00997,Mock Product 997,Toys,3718.89,519
998,SKU-00998,Mock Product 998,Home & Garden,4107.24,689
999,SKU-00999,Mock Product 999,Books,2945.34,663
1000,SKU-01000,Mock Product 1000,Toys,1180.66,661
1001,SKU-01001,Mock Product 1001,Sports,2482.85,677
1002,SKU-01002,Mock Product 1002,Books,2376.38,511
1003,SKU-01003,Mock Product 1003,Clothing,4496.47,638
1004,SKU-01004,Mock Product 1004,Toys,4068.39,516
1005,SKU-01005,Mock Product 1005,Sports,481.2,706
1006,SKU-01006,Mock Product 1006,Home & Garden,2255.44,954
1007,SKU-01007,Mock Product 1007,Books,1868.9,973
1008,SKU-01008,Mock Product 1008,Groceries,3281.27,990
1009,SKU-01009,Mock Product 1009,Groceries,4331.92,451
1010,SKU-01010,Mock Product 1010,Home & Garden,4593.25,943
1011,SKU-01011,Mock Product 1011,Sports,602.7,352
1012,SKU-01012,Mock Product 1012,Home & Garden,1232.66,390
1013,SKU-01013,Mock Product 1013,Groceries,3056.19,255
1014,SKU-01014,Mock Product 1014,Electronics,2413.88,969
1015,SKU-01015,Mock Product 1015,Books,2805.41,159
1016,SKU-01016,Mock Product 1016,Sports,4654.08,451
1017,SKU-01017,Mock Product 1017,Sports,4136.88,850
1018,SKU-01018,Mock Product 1018,Electronics,4664.27,187
1019,SKU-01019,Mock Product 1019,Clothing,256.59,775
1020,SKU-01020,Mock Product 1020,Books,3188.65,897
1021,SKU-01021,Mock Product 1021,Electronics,3684.3,689
1022,SKU-01022,Mock Product 1022,Clothing,1040.02,311
1023,SKU-01023,Mock Product 1023,Home & Garden,3992.43,548
1024,SKU-01024,Mock Product 1024,Clothing,2013.75,783
1025,SKU-01025,Mock Product 1025,Home & Garden,3996.37,390
1026,SKU-01026,Mock Product 1026,Toys,3832.72,621
1027,SKU-01027,Mock Product 1027,Home & Garden,1879.49,597
1028,SKU-01028,Mock Product 1028,Groceries,1758.23,241
1029,SKU-01029,Mock Product 1029,Home & Garden,2318.09,69
1030,SKU-01030,Mock Product 1030,Home & Garden,291.74,477
1031,SKU-01031,Mock Product 1031,Sports,2261.27,477
1032,SKU-01032,Mock Product 1032,Electronics,1677.99,696
1033,SKU-01033,Mock Product 1033,Clothing,3497.95,502
1034,SKU-01034,Mock Product 1034,Clothing,1140.64,423
1035,SKU-01035,Mock Product 1035,Groceries,1827.28,873
1036,SKU-01036,Mock Product 1036,Clothing,4112.89,460
1037,SKU-01037,Mock Product 1037,Books,1567.44,254
1038,SKU-01038,Mock Product 1038,Electronics,3779.92,851
1039,SKU-01039,Mock Product 1039,Books,1550.6,686
1040,SKU-01040,Mock Product 1040,Home & Garden,852.31,983
1041,SKU-01041,Mock Product 1041,Groceries,2917.36,704
1042,SKU-01042,Mock Product 1042,Clothing,3030.16,20
1043,SKU-01043,Mock Product 1043,Groceries,3990.48,180
1044,SKU-01044,Mock Product 1044,Toys,2721.04,50
1045,SKU-01045,Mock Product 1045,Clothing,973.47,807
1046,SKU-01046,Mock Product 1046,Sports,1159.16,657
1047,SKU-01047,Mock Product 1047,Sports,2250.05,194
1048,SKU-01048,Mock Product 1048,Toys,3735.55,645
1049,SKU-01049,Mock Product 1049,Electronics,4572.88,572
1050,SKU-01050,Mock Product 1050,Books,105.34,929
1051,SKU-01051,Mock Product 1051,Groceries,1535.78,509
1052,SKU-01052,Mock Product 1052,Home & Garden,2566.48,955
1053,SKU-01053,Mock Product 1053,Electronics,2376.88,612
1054,SKU-01054,Mock Product 1054,Sports,966.18,61
1055,SKU-01055,Mock Product 1055,Sports,4800.5,517
1056,SKU-01056,Mock Product 1056,Clothing,151.5,312
1057,SKU-01057,Mock Product 1057,Sports,4297.01,77
1058,SKU-01058,Mock Product 1058,Sports,3366.31,970
1059,SKU-01059,Mock Product 1059,Books,4118.26,202
1060,SKU-01060,Mock Product 1060,Home & Garden,1164.24,786
1061,SKU-01061,Mock Product 1061,Clothing,4408.37,788
1062,SKU-01062,Mock Product 1062,Clothing,158.0,312
1063,SKU-01063,Mock Product 1063,Groceries,3675.7,171
1064,SKU-01064,Mock Product 1064,Sports,891.81,221
1065,SKU-01065,Mock Product 1065,Electronics,1577.35,671
1066,SKU-01066,Mock Product 1066,Toys,4382.58,984
1067,SKU-01067,Mock Product 1067,Sports,3205.61,838
1068,SKU-01068,Mock Product 1068,Groceries,1499.27,390
1069,SKU-01069,Mock Product 1069,Groceries,4944.78,804
1070,SKU-01070,Mock Product 1070,Books,1545.21,952
1071,SKU-01071,Mock Product 1071,Clothing,2170.33,659
1072,SKU-01072,Mock Product 1072,Electronics,4913.65,396
1073,SKU-01073,Mock Product 1073,Groceries,1327.8,17
1074,SKU-01074,Mock Product 1074,Home & Garden,1090.35,202
1075,SKU-01075,Mock Product 1075,Groceries,1297.7,185
1076,SKU-01076,Mock Product 1076,Toys,4810.42,161
1077,SKU-01077,Mock Product 1077,Home & Garden,1521.49,215
1078,SKU-01078,Mock Product 1078,Sports,3125.24,103
1079,SKU-01079,Mock Product 1079,Toys,870.46,364
1080,SKU-01080,Mock Product 1080,Books,4797.15,681
1081,SKU-01081,Mock Product 1081,Clothing,1664.25,168
1082,SKU-01082,Mock Product 1082,Toys,2810.46,776
1083,SKU-01083,Mock Product 1083,Home & Garden,2480.07,92
1084,SKU-01084,Mock Product 1084,Books,2561.27,327
1085,SKU-01085,Mock Product 1085,Toys,3942.42,409
1086,SKU-01086,Mock Product 1086,Home & Garden,4700.28,925
1087,SKU-01087,Mock Product 1087,Books,4472.76,200
1088,SKU-01088,Mock Product 1088,Groceries,1321.01,401
1089,SKU-01089,Mock Product 1089,Sports,4868.96,549
1090,SKU-01090,Mock Product 1090,Home & Garden,3677.27,966
1091,SKU-01091,Mock Product 1091,Sports,2176.74,816
1092,SKU-01092,Mock Product 1092,Books,166.85,89
1093,SKU-01093,Mock Product 1093,Books,3916.92,772
1094,SKU-01094,Mock Product 1094,Clothing,4482.97,995
1095,SKU-01095,Mock Product 1095,Toys,2920.08,328
1096,SKU-01096,Mock Product 1096,Clothing,2154.04,325
1097,SKU-01097,Mock Product 1097,Clothing,542.09,26
1098,SKU-01098,Mock Product 1098,Books,4970.86,997
1099,SKU-01099,Mock Product 1099,Home & Garden,3583.64,501
1100,SKU-01100,Mock Product 1100,Sports,3708.22,461
1101,SKU-01101,Mock Product 1101,Clothing,4136.01,465
1102,SKU-01102,Mock Product 1102,Home & Garden,4297.06,5
1103,SKU-01103,Mock Product 1103,Toys,2807.19,595
1104,SKU-01104,Mock Product 1104,Books,2160.59,754
1105,SKU-01105,Mock Product 1105,Home & Garden,1308.96,98
1106,SKU-01106,Mock Product 1106,Clothing,3401.16,584
1107,SKU-01107,Mock Product 1107,Groceries,1686.83,195
1108,SKU-01108,Mock Product 1108,Electronics,2593.33,224
1109,SKU-01109,Mock Product 1109,Home & Garden,482.64,976
1110,SKU-01110,Mock Product 1110,Groceries,81.81,999
1111,SKU-01111,Mock Product 1111,Groceries,2376.45,8
1112,SKU-01112,Mock Product 1112,Toys,3334.7,246
1113,SKU-01113,Mock Product 1113,Sports,1117.82,425
1114,SKU-01114,Mock Product 1114,Home & Garden,2404.95,840
1115,SKU-01115,Mock Product 1115,Electronics,3751.63,507
1116,SKU-01116,Mock Product 1116,Groceries,4568.6,299
1117,SKU-01117,Mock Product 1117,Sports,4632.15,295
1118,SKU-01118,Mock Product 1118,Toys,3713.21,373
1119,SKU-01119,Mock Product 1119,Toys,3549.39,563
1120,SKU-01120,Mock Product 1120,Clothing,3248.65,116
1121,SKU-01121,Mock Product 1121,Books,421.04,650
1122,SKU-01122,Mock Product 1122,Electronics,246.03,533
1123,SKU-01123,Mock Product 1123,Home & Garden,577.55,17
1124,SKU-01124,Mock Product 1124,Groceries,4882.27,637
1125,SKU-01125,Mock Product 1125,Sports,339.79,399
1126,SKU-01126,Mock Product 1126,Toys,444.36,824
1127,SKU-01127,Mock Product 1127,Books,903.31,975
1128,SKU-01128,Mock Product 1128,Books,912.22,306
1129,SKU-01129,Mock Product 1129,Sports,4161.06,176
1130,SKU-01130,Mock Product 1130,Clothing,2324.01,556
1131,SKU-01131,Mock Product 1131,Toys,3182.41,332
1132,SKU-01132,Mock Product 1132,Electronics,4201.4,371
1133,SKU-01133,Mock Product 1133,Home & Garden,2239.95,198
1134,SKU-01134,Mock Product 1134,Home & Garden,1592.31,113
1135,SKU-01135,Mock Product 1135,Sports,2723.74,224
1136,SKU-01136,Mock Product 1136,Books,1859.45,631
1137,SKU-01137,Mock Product 1137,Toys,1821.42,824
1138,SKU-01138,Mock Product 1138,Groceries,2305.56,321
1139,SKU-01139,Mock Product 1139,Electronics,2565.96,891
1140,SKU-01140,Mock Product 1140,Clothing,143.75,204
1141,SKU-01141,Mock Product 1141,Home & Garden,282.75,405
1142,SKU-01142,Mock Product 1142,Books,1770.45,880
1143,SKU-01143,Mock Product 1143,Home & Garden,4442.33,691
1144,SKU-01144,Mock Product 1144,Home & Garden,4456.58,442
1145,SKU-01145,Mock Product 1145,Books,3804.92,421
1146,SKU-01146,Mock Product 1146,Groceries,220.73,883
1147,SKU-01147,Mock Product 1147,Home & Garden,3066.56,54
1148,SKU-01148,Mock Product 1148,Clothing,180.53,482
1149,SKU-01149,Mock Product 1149,Books,4334.54,602
1150,SKU-01150,Mock Product 1150,Home & Garden,4720.67,271
1151,SKU-01151,Mock Product 1151,Books,3712.56,728
1152,SKU-01152,Mock Product 1152,Home & Garden,2407.53,611
1153,SKU-01153,Mock Product 1153,Toys,1838.8,195
1154,SKU-01154,Mock Product 1154,Clothing,872.87,589
1155,SKU-01155,Mock Product 1155,Books,2298.98,206
1156,SKU-01156,Mock Product 1156,Home & Garden,2717.56,774
1157,SKU-01157,Mock Product 1157,Sports,3021.97,93
1158,SKU-01158,Mock Product 1158,Books,3218.83,74
1159,SKU-01159,Mock Product 1159,Books,3012.68,239
1160,SKU-01160,Mock Product 1160,Books,1408.95,542
1161,SKU-01161,Mock Product 1161,Groceries,2876.69,383
1162,SKU-01162,Mock Product 1162,Sports,260.62,422
1163,SKU-01163,Mock Product 1163,Toys,1790.9,720
1164,SKU-01164,Mock Product 1164,Sports,2226.51,93
1165,SKU-01165,Mock Product 1165,Sports,56.96,584
1166,SKU-01166,Mock Product 1166,Toys,4725.81,112
1167,SKU-01167,Mock Product 1167,Groceries,2893.83,437
1168,SKU-01168,Mock Product 1168,Electronics,3342.38,807
1169,SKU-01169,Mock Product 1169,Clothing,469.06,185
1170,SKU-01170,Mock Product 1170,Clothing,1315.23,1000
1171,SKU-01171,Mock Product 1171,Electronics,3620.47,711
1172,SKU-01172,Mock Product 1172,Toys,4339.9,486
1173,SKU-01173,Mock Product 1173,Home & Garden,3799.31,339
1174,SKU-01174,Mock Product 1174,Home & Garden,1402.77,540
1175,SKU-01175,Mock Product 1175,Electronics,2120.63,354
1176,SKU-01176,Mock Product 1176,Electronics,1627.96,488
1177,SKU-01177,Mock Product 1177,Home & Garden,3460.99,241
1178,SKU-01178,Mock Product 1178,Electronics,3058.33,642
1179,SKU-01179,Mock Product 1179,Books,1931.5,212
1180,SKU-01180,Mock Product 1180,Electronics,3403.33,717
1181,SKU-01181,Mock Product 1181,Clothing,4895.42,874
1182,SKU-01182,Mock Product 1182,Electronics,3287.43,28
1183,SKU-01183,Mock Product 1183,Clothing,348.93,526
1184,SKU-01184,Mock Product 1184,Sports,2884.13,153
1185,SKU-01185,Mock Product 1185,Groceries,4048.07,530
1186,SKU-01186,Mock Product 1186,Sports,4015.15,137
1187,SKU-01187,Mock Product 1187,Clothing,3486.78,230
1188,SKU-01188,Mock Product 1188,Groceries,4483.02,875
1189,SKU-01189,Mock Product 1189,Sports,1492.95,478
1190,SKU-01190,Mock Product 1190,Toys,2212.05,255
1191,SKU-01191,Mock Product 1191,Groceries,2506.31,845
1192,SKU-01192,Mock Product 1192,Clothing,4478.16,584
1193,SKU-01193,Mock Product 1193,Toys,2049.44,303
1194,SKU-01194,Mock Product 1194,Toys,472.3,403
1195,SKU-01195,Mock Product 1195,Toys,69.7,505
1196,SKU-01196,Mock Product 1196,Groceries,571.04,259
1197,SKU-01197,Mock Product 1197,Home & Garden,3064.29,193
1198,SKU-01198,Mock Product 1198,Sports,4266.62,931
1199,SKU-01199,Mock Product 1199,Home & Garden,2527.07,973
1200,SKU-01200,Mock Product 1200,Electronics,3109.39,863
1201,SKU-01201,Mock Product 1201,Groceries,3873.97,106
1202,SKU-01202,Mock Product 1202,Sports,3015.22,11
1203,SKU-01203,Mock Product 1203,Electronics,4402.27,408
1204,SKU-01204,Mock Product 1204,Home & Garden,4942.73,495
1205,SKU-01205,Mock Product 1205,Sports,4795.08,154
1206,SKU-01206,Mock Product 1206,Electronics,1052.49,984
1207,SKU-01207,Mock Product 1207,Groceries,3211.83,205
1208,SKU-01208,Mock Product 1208,Sports,2828.12,315
1209,SKU-01209,Mock Product 1209,Home & Garden,1827.1,613
1210,SKU-01210,Mock Product 1210,Toys,3696.95,471
1211,SKU-01211,Mock Product 1211,Toys,1630.48,944
1212,SKU-01212,Mock Product 1212,Toys,4527.15,946
1213,SKU-01213,Mock Product 1213,Electronics,2208.1,583
1214,SKU-01214,Mock Product 1214,Books,410.19,397
1215,SKU-01215,Mock Product 1215,Sports,627.48,537
1216,SKU-01216,Mock Product 1216,Home & Garden,3884.97,797
1217,SKU-01217,Mock Product 1217,Clothing,778.06,590
1218,SKU-01218,Mock Product 1218,Clothing,1559.38,181
1219,SKU-01219,Mock Product 1219,Groceries,2455.23,877
1220,SKU-01220,Mock Product 1220,Electronics,558.75,734
1221,SKU-01221,Mock Product 1221,Clothing,237.2,197
1222,SKU-01222,Mock Product 1222,Sports,43.71,743
1223,SKU-01223,Mock Product 1223,Clothing,2330.58,229
1224,SKU-01224,Mock Product 1224,Toys,2625.11,373
1225,SKU-01225,Mock Product 1225,Sports,1107.05,282
1226,SKU-01226,Mock Product 1226,Groceries,3502.2,494
1227,SKU-01227,Mock Product 1227,Home & Garden,2840.98,85
1228,SKU-01228,Mock Product 1228,Toys,1898.35,678
1229,SKU-01229,Mock Product 1229,Electronics,4239.84,377
1230,SKU-01230,Mock Product 1230,Electronics,2848.87,269
1231,SKU-01231,Mock Product 1231,Electronics,679.89,845
1232,SKU-01232,Mock Product 1232,Toys,4553.57,371
1233,SKU-01233,Mock Product 1233,Toys,3785.82,596
1234,SKU-01234,Mock Product 1234,Electronics,552.76,228
1235,SKU-01235,Mock Product 1235,Home & Garden,1041.67,312
1236,SKU-01236,Mock Product 1236,Electronics,4026.43,293
1237,SKU-01237,Mock Product 1237,Toys,3949.17,776
1238,SKU-01238,Mock Product 1238,Books,4582.12,592
1239,SKU-01239,Mock Product 1239,Electronics,3172.16,725
1240,SKU-01240,Mock Product 1240,Home & Garden,4001.24,379
1241,SKU-01241,Mock Product 1241,Toys,2878.24,567
1242,SKU-01242,Mock Product 1242,Toys,1507.11,711
1243,SKU-01243,Mock Product 1243,Clothing,3945.21,92
1244,SKU-01244,Mock Product 1244,Home & Garden,2169.15,501
1245,SKU-01245,Mock Product 1245,Sports,85.12,916
1246,SKU-01246,Mock Product 1246,Books,456.86,691
1247,SKU-01247,Mock Product 1247,Clothing,3146.26,62
1248,SKU-01248,Mock Product 1248,Books,4345.12,996
1249,SKU-01249,Mock Product 1249,Home & Garden,4030.19,280
1250,SKU-01250,Mock Product 1250,Toys,740.64,949
1251,SKU-01251,Mock Product 1251,Books,898.05,947
1252,SKU-01252,Mock Product 1252,Groceries,204.93,357
1253,SKU-01253,Mock Product 1253,Home & Garden,4822.44,645
1254,SKU-01254,Mock Product 1254,Groceries,4319.49,37
1255,SKU-01255,Mock Product 1255,Sports,3780.37,119
1256,SKU-01256,Mock Product 1256,Home & Garden,3632.6,754
1257,SKU-01257,Mock Product 1257,Electronics,3065.38,424
1258,SKU-01258,Mock Product 1258,Home & Garden,3972.09,0
1259,SKU-01259,Mock Product 1259,Groceries,338.22,730
1260,SKU-01260,Mock Product 1260,Books,3252.12,80
1261,SKU-01261,Mock Product 1261,Home & Garden,2089.43,47
1262,SKU-01262,Mock Product 1262,Groceries,3201.63,994
1263,SKU-01263,Mock Product 1263,Books,2295.53,281
1264,SKU-01264,Mock Product 1264,Toys,2891.63,375
1265,SKU-01265,Mock Product 1265,Books,2890.04,451
1266,SKU-01266,Mock Product 1266,Home & Garden,501.14,84
1267,SKU-01267,Mock Product 1267,Books,4516.38,187
1268,SKU-01268,Mock Product 1268,Groceries,1590.21,80
1269,SKU-01269,Mock Product 1269,Groceries,559.11,715
1270,SKU-01270,Mock Product 1270,Books,4109.19,989
1271,SKU-01271,Mock Product 1271,Electronics,1820.81,89
1272,SKU-01272,Mock Product 1272,Books,855.09,93
1273,SKU-01273,Mock Product 1273,Toys,2490.93,731
1274,SKU-01274,Mock Product 1274,Books,3944.58,122
1275,SKU-01275,Mock Product 1275,Clothing,1634.7,48
1276,SKU-01276,Mock Product 1276,Books,4775.49,249
1277,SKU-01277,Mock Product 1277,Groceries,3223.63,55
1278,SKU-01278,Mock Product 1278,Groceries,4786.26,818
1279,SKU-01279,Mock Product 1279,Groceries,2423.46,480
1280,SKU-01280,Mock Product 1280,Electronics,2712.92,326
1281,SKU-01281,Mock Product 1281,Toys,4697.79,557
1282,SKU-01282,Mock Product 1282,Electronics,4678.25,900
1283,SKU-01283,Mock Product 1283,Home & Garden,1258.75,976
1284,SKU-01284,Mock Product 1284,Sports,1729.22,566
1285,SKU-01285,Mock Product 1285,Home & Garden,1726.78,144
1286,SKU-01286,Mock Product 1286,Sports,791.64,450
1287,SKU-01287,Mock Product 1287,Electronics,3932.11,199
1288,SKU-01288,Mock Product 1288,Home & Garden,3299.26,979
1289,SKU-01289,Mock Product 1289,Clothing,823.25,600
1290,SKU-01290,Mock Product 1290,Books,121.76,320
1291,SKU-01291,Mock Product 1291,Sports,1661.86,36
1292,SKU-01292,Mock Product 1292,Home & Garden,4546.08,314
1293,SKU-01293,Mock Product 1293,Clothing,1304.75,562
1294,SKU-01294,Mock Product 1294,Home & Garden,3397.16,136
1295,SKU-01295,Mock Product 1295,Toys,4824.7,81
1296,SKU-01296,Mock Product 1296,Electronics,292.88,352
1297,SKU-01297,Mock Product 1297,Toys,1916.18,349
1298,SKU-01298,Mock Product 1298,Electronics,1317.79,474
1299,SKU-01299,Mock Product 1299,Groceries,4280.63,556
1300,SKU-01300,Mock Product 1300,Clothing,2792.13,345
1301,SKU-01301,Mock Product 1301,Books,2911.31,257
1302,SKU-01302,Mock Product 1302,Books,293.22,571
1303,SKU-01303,Mock Product 1303,Sports,68.4,116
1304,SKU-01304,Mock Product 1304,Home & Garden,2267.28,716
1305,SKU-01305,Mock Product 1305,Home & Garden,1337.98,825
1306,SKU-01306,Mock Product 1306,Toys,3280.58,466
1307,SKU-01307,Mock Product 1307,Groceries,2522.81,791
1308,SKU-01308,Mock Product 1308,Books,3851.02,224
1309,SKU-01309,Mock Product 1309,Clothing,4419.04,121
1310,SKU-01310,Mock Product 1310,Home & Garden,4958.65,611
1311,SKU-01311,Mock Product 1311,Clothing,4424.0,417
1312,SKU-01312,Mock Product 1312,Groceries,3510.23,560
1313,SKU-01313,Mock Product 1313,Clothing,4023.94,816
1314,SKU-01314,Mock Product 1314,Sports,2783.43,201
1315,SKU-01315,Mock Product 1315,Toys,3808.34,451
1316,SKU-01316,Mock Product 1316,Sports,1416.17,690
1317,SKU-01317,Mock Product 1317,Clothing,4464.53,24
1318,SKU-01318,Mock Product 1318,Books,4006.54,773
1319,SKU-01319,Mock Product 1319,Clothing,498.27,506
1320,SKU-01320,Mock Product 1320,Toys,1133.36,610
1321,SKU-01321,Mock Product 1321,Home & Garden,1145.46,982
1322,SKU-01322,Mock Product 1322,Groceries,2046.82,679
1323,SKU-01323,Mock Product 1323,Groceries,961.89,482
1324,SKU-01324,Mock Product 1324,Sports,1491.93,529
1325,SKU-01325,Mock Product 1325,Clothing,150.07,829
1326,SKU-01326,Mock Product 1326,Groceries,821.14,372
1327,SKU-01327,Mock Product 1327,Home & Garden,975.37,957
1328,SKU-01328,Mock Product 1328,Home & Garden,1629.06,235
1329,SKU-01329,Mock Product 1329,Sports,1706.26,651
1330,SKU-01330,Mock Product 1330,Groceries,4560.63,320
1331,SKU-01331,Mock Product 1331,Clothing,772.13,572
1332,SKU-01332,Mock Product 1332,Groceries,2934.88,216
1333,SKU-01333,Mock Product 1333,Toys,573.04,603
1334,SKU-01334,Mock Product 1334,Toys,3114.64,415
1335,SKU-01335,Mock Product 1335,Sports,1474.54,166
1336,SKU-01336,Mock Product 1336,Books,3168.5,621
1337,SKU-01337,Mock Product 1337,Books,1760.67,577
1338,SKU-01338,Mock Product 1338,Groceries,2432.88,195
1339,SKU-01339,Mock Product 1339,Clothing,1539.51,346
1340,SKU-01340,Mock Product 1340,Sports,1567.91,566
1341,SKU-01341,Mock Product 1341,Clothing,2068.83,311
1342,SKU-01342,Mock Product 1342,Groceries,2958.39,513
1343,SKU-01343,Mock Product 1343,Clothing,2668.19,373
1344,SKU-01344,Mock Product 1344,Books,1792.55,29
1345,SKU-01345,Mock Product 1345,Electronics,3394.63,447
1346,SKU-01346,Mock Product 1346,Home & Garden,1135.36,754
1347,SKU-01347,Mock Product 1347,Electronics,4310.65,560
1348,SKU-01348,Mock Product 1348,Electronics,219.33,380
1349,SKU-01349,Mock Product 1349,Electronics,491.69,380
1350,SKU-01350,Mock Product 1350,Clothing,3281.89,697
1351,SKU-01351,Mock Product 1351,Toys,2492.74,999
1352,SKU-01352,Mock Product 1352,Toys,409.65,466
1353,SKU-01353,Mock Product 1353,Electronics,2284.8,66
1354,SKU-01354,Mock Product 1354,Books,2081.24,566
1355,SKU-01355,Mock Product 1355,Groceries,4828.7,655
1356,SKU-01356,Mock Product 1356,Books,3354.26,955
1357,SKU-01357,Mock Product 1357,Groceries,46.32,277
1358,SKU-01358,Mock Product 1358,Electronics,4529.67,359
1359,SKU-01359,Mock Product 1359,Toys,3802.52,264
1360,SKU-01360,Mock Product 1360,Clothing,2996.1,512
1361,SKU-01361,Mock Product 1361,Electronics,4344.01,122
1362,SKU-01362,Mock Product 1362,Toys,3165.2,188
1363,SKU-01363,Mock Product 1363,Toys,1157.42,773
1364,SKU-01364,Mock Product 1364,Clothing,1963.35,942
1365,SKU-01365,Mock Product 1365,Toys,782.66,912
1366,SKU-01366,Mock Product 1366,Books,3554.33,414
1367,SKU-01367,Mock Product 1367,Electronics,308.74,182
1368,SKU-01368,Mock Product 1368,Electronics,2948.1,962
1369,SKU-01369,Mock Product 1369,Groceries,1107.42,28
1370,SKU-01370,Mock Product 1370,Toys,1021.39,117
1371,SKU-01371,Mock Product 1371,Electronics,4005.07,353
1372,SKU-01372,Mock Product 1372,Sports,1110.49,494
1373,SKU-01373,Mock Product 1373,Sports,3734.91,848
1374,SKU-01374,Mock Product 1374,Sports,4245.98,46
1375,SKU-01375,Mock Product 1375,Toys,3905.71,745
1376,SKU-01376,Mock Product 1376,Sports,1939.31,820
1377,SKU-01377,Mock Product 1377,Groceries,2370.92,548
1378,SKU-01378,Mock Product 1378,Home & Garden,2628.29,157
1379,SKU-01379,Mock Product 1379,Electronics,1823.96,778
1380,SKU-01380,Mock Product 1380,Toys,3721.35,17
1381,SKU-01381,Mock Product 1381,Electronics,1933.35,984
1382,SKU-01382,Mock Product 1382,Clothing,380.75,846
1383,SKU-01383,Mock Product 1383,Toys,76.06,285
1384,SKU-01384,Mock Product 1384,Groceries,4380.18,448
1385,SKU-01385,Mock Product 1385,Books,3672.34,320
1386,SKU-01386,Mock Product 1386,Clothing,3278.38,719
1387,SKU-01387,Mock Product 1387,Toys,3367.36,968
1388,SKU-01388,Mock Product 1388,Home & Garden,1427.84,157
1389,SKU-01389,Mock Product 1389,Clothing,1904.68,881
1390,SKU-01390,Mock Product 1390,Electronics,2132.37,699
1391,SKU-01391,Mock Product 1391,Home & Garden,2097.4,12
1392,SKU-01392,Mock Product 1392,Toys,4601.48,948
1393,SKU-01393,Mock Product 1393,Books,484.39,84
1394,SKU-01394,Mock Product 1394,Sports,1472.74,888
1395,SKU-01395,Mock Product 1395,Home & Garden,2500.5,9
1396,SKU-01396,Mock Product 1396,Sports,2643.95,965
1397,SKU-01397,Mock Product 1397,Sports,1925.16,57
1398,SKU-01398,Mock Product 1398,Home & Garden,1360.3,918
1399,SKU-01399,Mock Product 1399,Sports,2617.78,911
1400,SKU-01400,Mock Product 1400,Clothing,1999.62,838
1401,SKU-01401,Mock Product 1401,Sports,3777.73,481
1402,SKU-01402,Mock Product 1402,Sports,1111.29,180
1403,SKU-01403,Mock Product 1403,Electronics,3226.0,732
1404,SKU-01404,Mock Product 1404,Clothing,1949.35,190
1405,SKU-01405,Mock Product 1405,Electronics,894.37,332
1406,SKU-01406,Mock Product 1406,Toys,449.18,565
1407,SKU-01407,Mock Product 1407,Sports,3721.74,900
1408,SKU-01408,Mock Product 1408,Sports,1314.08,223
1409,SKU-01409,Mock Product 1409,Electronics,943.24,637
1410,SKU-01410,Mock Product 1410,Sports,3888.52,532
1411,SKU-01411,Mock Product 1411,Groceries,3246.16,40
1412,SKU-01412,Mock Product 1412,Toys,2409.48,240
1413,SKU-01413,Mock Product 1413,Toys,4473.5,536
1414,SKU-01414,Mock Product 1414,Toys,604.17,556
1415,SKU-01415,Mock Product 1415,Groceries,3433.14,815
1416,SKU-01416,Mock Product 1416,Clothing,3592.41,139
1417,SKU-01417,Mock Product 1417,Groceries,3166.92,600
1418,SKU-01418,Mock Product 1418,Home & Garden,203.29,105
1419,SKU-01419,Mock Product 1419,Home & Garden,2348.86,705
1420,SKU-01420,Mock Product 1420,Sports,3913.88,142
1421,SKU-01421,Mock Product 1421,Clothing,4859.69,46
1422,SKU-01422,Mock Product 1422,Sports,1430.68,791
1423,SKU-01423,Mock Product 1423,Electronics,1547.58,19
1424,SKU-01424,Mock Product 1424,Groceries,3150.8,967
1425,SKU-01425,Mock Product 1425,Books,2840.04,402
1426,SKU-01426,Mock Product 1426,Sports,2840.77,495
1427,SKU-01427,Mock Product 1427,Toys,2180.98,526
1428,SKU-01428,Mock Product 1428,Toys,1023.73,24
1429,SKU-01429,Mock Product 1429,Clothing,4518.66,1000
1430,SKU-01430,Mock Product 1430,Books,1925.3,460
1431,SKU-01431,Mock Product 1431,Clothing,2705.27,671
1432,SKU-01432,Mock Product 1432,Clothing,4624.51,948
1433,SKU-01433,Mock Product 1433,Home & Garden,2525.06,885
1434,SKU-01434,Mock Product 1434,Home & Garden,1186.26,399
1435,SKU-01435,Mock Product 1435,Electronics,3765.92,91
1436,SKU-01436,Mock Product 1436,Clothing,4303.05,563
1437,SKU-01437,Mock Product 1437,Home & Garden,3751.2,287
